Player,TEAM,POS,DPCHT,G,rec_REC,rec_REC_mean,rec_TGT,rec_TGT_mean,rec_YDS,rec_YDS_mean,rec_Y/R,rec_LG,rec_LG_mean,rec_20,rec_20_mean,rec_TD,rec_TD_mean,rush_ATT,rush_ATT_mean,rush_YDS,rush_YDS_mean,rush_Y/A,rush_TD,rush_TD_mean,TOU,TOU_mean,OPP,OPP_mean,FL,FL_mean,FL/T,INJCOR,FPTS,FPTS_mean,FPTS_median,FPTS_std,FPTS_adj,FPTS_bad,FPTS_poor,FPTS_okay,FPTS_good,FPTS_great,FPTS_QSRat,FPTS_GSRat,FPTS_Score,HALF,HALF_mean,HALF_median,HALF_std,HALF_adj,HALF_bad,HALF_poor,HALF_okay,HALF_good,HALF_great,HALF_QSRat,HALF_GSRat,HALF_Score,PPR,PPR_mean,PPR_median,PPR_std,PPR_adj,PPR_bad,PPR_poor,PPR_okay,PPR_good,PPR_great,PPR_QSRat,PPR_GSRat,PPR_Score
Josh Hill ,FA,TE,48.0,14,8,0.57,10,0.71,46,3.29,5.75,16,3.07,0,0.0,1,0.07,0,0.0,0,0.0,0.0,0,0.0,8,0.57,10,0.71,0,0.0,0.0,1.0,10.6,0.76,0.0,1.97,0.91,13,1,0,0,0,0.0,0.0,0.48,14.6,1.04,0.25,2.21,1.26,13,1,0,0,0,0.0,0.0,0.75,18.6,1.33,0.5,2.47,1.62,13,1,0,0,0,0.0,0.0,1.02
Ryan Griffin ,FA,TE,44.5,15,9,0.6,12,0.8,86,5.73,9.56,23,3.6,1,0.07,0,0.0,0,0.0,0,0.0,0.0,0,0.0,9,0.6,12,0.8,0,0.0,0.0,1.0,8.6,0.57,0.0,1.08,0.8,15,0,0,0,0,0.0,0.0,0.44,13.1,0.87,0.0,1.54,1.16,15,0,0,0,0,0.0,0.0,0.6,17.6,1.17,0.0,2.04,1.5,15,0,0,0,0,0.0,0.0,0.76
Jason Croom ,FA,TE,66.0,4,1,0.25,1,0.25,3,0.75,3.0,3,0.75,0,0.0,1,0.25,0,0.0,0,0.0,0.0,0,0.0,1,0.25,1,0.25,0,0.0,0.0,0.7,6.3,1.58,0.0,3.15,1.69,3,1,0,0,0,0.0,0.0,0.55,6.8,1.7,0.0,3.4,1.85,4,0,0,0,0,0.0,0.0,0.6,7.3,1.82,0.0,3.65,2.02,4,0,0,0,0,0.0,0.0,0.65
Stephen Anderson ,FA,TE,49.5,16,8,0.5,11,0.69,106,6.62,13.25,23,2.94,1,0.06,0,0.0,0,0.0,0,0.0,0.0,0,0.0,8,0.5,11,0.69,0,0.0,0.0,1.0,10.6,0.66,0.0,1.7,0.83,16,0,0,0,0,0.0,0.0,0.44,14.6,0.91,0.0,2.3,1.1,16,0,0,0,0,0.0,0.0,0.56,18.6,1.16,0.0,2.89,1.36,14,2,0,0,0,0.0,0.0,0.68
Dalton Keene ,PHI,TE,2.0,6,3,0.5,5,0.83,16,2.67,5.33,8,2.67,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,3,0.5,5,0.83,0,0.0,0.0,0.85,1.6,0.27,0.1,0.35,0.5,6,0,0,0,0,0.0,0.0,0.3,3.1,0.52,0.35,0.6,0.87,6,0,0,0,0,0.0,0.0,0.53,4.6,0.77,0.6,0.86,1.22,6,0,0,0,0,0.0,0.0,0.76
Jordan Thomas ,FA,TE,60.5,6,1,0.17,2,0.33,3,0.5,3.0,3,0.5,0,0.0,1,0.17,0,0.0,0,0.0,0.0,0,0.0,1,0.17,2,0.33,0,0.0,0.0,0.85,6.3,1.05,0.0,2.57,1.19,5,1,0,0,0,0.0,0.0,0.48,6.8,1.13,0.0,2.78,1.3,6,0,0,0,0,0.0,0.0,0.52,7.3,1.22,0.0,2.98,1.41,6,0,0,0,0,0.0,0.0,0.57
Josiah Deguara ,GB,TE,1.0,2,1,0.5,2,1.0,12,6.0,12.0,12,6.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,1,0.5,2,1.0,0,0.0,0.0,0.48,1.2,0.6,0.6,0.85,0.89,2,0,0,0,0,0.0,0.0,0.37,1.7,0.85,0.85,1.2,1.2,2,0,0,0,0,0.0,0.0,0.49,2.2,1.1,1.1,1.56,1.51,2,0,0,0,0,0.0,0.0,0.61
Luke Stocker ,FA,TE,49.5,16,7,0.44,11,0.69,63,3.94,9.0,25,4.19,1,0.06,0,0.0,0,0.0,0,0.0,0.0,0,0.0,7,0.44,11,0.69,0,0.0,0.0,1.0,6.3,0.39,0.0,0.65,0.63,16,0,0,0,0,0.0,0.0,0.35,9.8,0.61,0.0,0.95,0.92,16,0,0,0,0,0.0,0.0,0.48,13.3,0.83,0.0,1.25,1.2,16,0,0,0,0,0.0,0.0,0.61
Kahale Warring ,FA,TE,39.5,7,3,0.43,7,1.0,35,5.0,11.67,23,3.71,1,0.14,0,0.0,0,0.0,0,0.0,0.0,0,0.0,3,0.43,7,1.0,0,0.0,0.0,0.9,3.5,0.5,0.0,1.2,0.68,7,0,0,0,0,0.0,0.0,0.37,5.0,0.71,0.0,1.57,0.94,7,0,0,0,0,0.0,0.0,0.47,6.5,0.93,0.0,1.94,1.2,7,0,0,0,0,0.0,0.0,0.58
Hunter Bryant ,FA,TE,52.5,5,1,0.2,3,0.6,44,8.8,44.0,44,8.8,3,0.6,0,0.0,0,0.0,0,0.0,0.0,0,0.0,1,0.2,3,0.6,0,0.0,0.0,0.78,4.4,0.88,0.0,1.97,1.06,5,0,0,0,0,0.0,0.0,0.42,4.9,0.98,0.0,2.19,1.19,5,0,0,0,0,0.0,0.0,0.46,5.4,1.08,0.0,2.41,1.32,5,0,0,0,0,0.0,0.0,0.51
Deon Yelder ,FA,TE,46.0,14,7,0.5,11,0.79,36,2.57,5.14,12,2.71,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,7,0.5,11,0.79,0,0.0,0.0,1.0,3.6,0.26,0.0,0.37,0.47,14,0,0,0,0,0.0,0.0,0.29,7.1,0.51,0.0,0.65,0.83,14,0,0,0,0,0.0,0.0,0.45,10.6,0.76,0.0,0.96,1.17,14,0,0,0,0,0.0,0.0,0.6
Demetrius Harris ,FA,TE,42.0,15,7,0.47,14,0.93,45,3.0,6.43,9,2.13,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,7,0.47,14,0.93,0,0.0,0.0,1.0,4.5,0.3,0.0,0.56,0.5,15,0,0,0,0,0.0,0.0,0.32,8.0,0.53,0.0,1.01,0.79,15,0,0,0,0,0.0,0.0,0.45,11.5,0.77,0.0,1.46,1.07,15,0,0,0,0,0.0,0.0,0.57
Lawrence Cager ,NYG,TE,2.0,2,2,1.0,6,3.0,35,17.5,17.5,19,9.5,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,2,1.0,6,3.0,0,0.0,0.0,0.48,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0,0.0,0.0,0.14,1.0,0.5,0.5,0.71,0.81,2,0,0,0,0,0.0,0.0,0.42,2.0,1.0,1.0,1.41,1.4,2,0,0,0,0,0.0,0.0,0.66
Chris Manhertz ,DEN,TE,2.0,16,6,0.38,8,0.5,52,3.25,8.67,17,3.25,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,6,0.38,8,0.5,0,0.0,0.0,1.0,5.2,0.32,0.0,0.51,0.55,16,0,0,0,0,0.0,0.0,0.3,8.2,0.51,0.0,0.74,0.82,16,0,0,0,0,0.0,0.0,0.42,11.2,0.7,0.0,0.97,1.08,16,0,0,0,0,0.0,0.0,0.53
Tanner Hudson ,CIN,TE,2.0,11,3,0.27,7,0.64,41,3.73,13.67,20,3.73,1,0.09,0,0.0,0,0.0,0,0.0,0.0,0,0.0,3,0.27,7,0.64,0,0.0,0.0,1.0,4.1,0.37,0.0,0.69,0.59,11,0,0,0,0,0.0,0.0,0.33,5.6,0.51,0.0,0.91,0.77,11,0,0,0,0,0.0,0.0,0.41,7.1,0.65,0.0,1.13,0.96,11,0,0,0,0,0.0,0.0,0.49
Cethan Carter ,FA,TE,57.0,15,5,0.33,7,0.47,53,3.53,10.6,24,3.53,2,0.13,0,0.0,0,0.0,0,0.0,0.0,0,0.0,5,0.33,7,0.47,0,0.0,0.0,1.0,5.3,0.35,0.0,0.78,0.54,15,0,0,0,0,0.0,0.0,0.29,7.8,0.52,0.0,0.96,0.78,15,0,0,0,0,0.0,0.0,0.4,10.3,0.69,0.0,1.16,1.01,15,0,0,0,0,0.0,0.0,0.5
Nick Keizer ,FA,TE,51.0,16,6,0.38,10,0.62,63,3.94,10.5,22,3.06,1,0.06,0,0.0,0,0.0,0,0.0,0.0,0,0.0,6,0.38,10,0.62,1,0.06,0.17,1.0,4.3,0.27,0.0,0.53,0.45,16,0,0,0,0,0.0,0.0,0.27,7.3,0.46,0.0,0.81,0.71,16,0,0,0,0,0.0,0.0,0.38,10.3,0.64,0.0,1.11,0.96,16,0,0,0,0,0.0,0.0,0.49
Ben Ellefson ,MIN,TE,2.0,7,1,0.14,4,0.57,10,1.43,10.0,10,1.43,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,1,0.14,4,0.57,0,0.0,0.0,0.9,3.0,0.43,0.0,0.79,0.65,7,0,0,0,0,0.0,0.0,0.32,3.5,0.5,0.0,0.87,0.77,7,0,0,0,0,0.0,0.0,0.36,4.0,0.57,0.0,0.98,0.88,7,0,0,0,0,0.0,0.0,0.41
Levine Toilolo ,FA,TE,58.5,16,5,0.31,6,0.38,46,2.88,9.2,14,2.88,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,5,0.31,6,0.38,0,0.0,0.0,1.0,4.6,0.29,0.0,0.53,0.48,16,0,0,0,0,0.0,0.0,0.25,7.1,0.44,0.0,0.74,0.71,16,0,0,0,0,0.0,0.0,0.36,9.6,0.6,0.0,0.96,0.93,16,0,0,0,0,0.0,0.0,0.45
Eric Saubert ,MIA,TE,2.0,8,3,0.38,4,0.5,16,2.0,5.33,9,2.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,3,0.38,4,0.5,0,0.0,0.0,0.95,1.6,0.2,0.0,0.33,0.38,8,0,0,0,0,0.0,0.0,0.21,3.1,0.39,0.0,0.56,0.66,8,0,0,0,0,0.0,0.0,0.33,4.6,0.57,0.0,0.81,0.93,8,0,0,0,0,0.0,0.0,0.45
J.J. Arcega-Whiteside ,FA,TE,39.5,8,4,0.5,8,1.0,85,10.62,21.25,37,9.38,4,0.5,0,0.0,0,0.0,0,0.0,0.0,0,0.0,4,0.5,8,1.0,0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,8,0,0,0,0,0.0,0.0,0.1,2.0,0.25,0.0,0.38,0.47,8,0,0,0,0,0.0,0.0,0.3,4.0,0.5,0.0,0.76,0.82,8,0,0,0,0,0.0,0.0,0.45
Johnny Mundt ,MIN,TE,3.0,16,4,0.25,4,0.25,53,3.31,13.25,34,2.44,2,0.12,0,0.0,0,0.0,0,0.0,0.0,0,0.0,4,0.25,4,0.25,0,0.0,0.0,1.0,5.3,0.33,0.0,1.2,0.45,16,0,0,0,0,0.0,0.0,0.23,7.3,0.46,0.0,1.58,0.6,16,0,0,0,0,0.0,0.0,0.3,9.3,0.58,0.0,1.96,0.75,16,0,0,0,0,0.0,0.0,0.36
Colin Thompson ,FA,TE,71.0,15,1,0.07,2,0.13,7,0.47,7.0,7,0.47,0,0.0,1,0.07,0,0.0,0,0.0,0.0,0,0.0,1,0.07,2,0.13,0,0.0,0.0,1.0,6.7,0.45,0.0,1.73,0.56,14,1,0,0,0,0.0,0.0,0.26,7.2,0.48,0.0,1.86,0.61,14,1,0,0,0,0.0,0.0,0.29,7.7,0.51,0.0,1.99,0.66,15,0,0,0,0,0.0,0.0,0.31
Colby Parkinson ,SEA,TE,3.0,6,2,0.33,2,0.33,16,2.67,8.0,10,1.67,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,2,0.33,2,0.33,0,0.0,0.0,0.85,1.6,0.27,0.0,0.65,0.42,6,0,0,0,0,0.0,0.0,0.19,2.6,0.43,0.0,1.06,0.63,6,0,0,0,0,0.0,0.0,0.27,3.6,0.6,0.0,1.47,0.83,6,0,0,0,0,0.0,0.0,0.34
Charlie Woerner ,SF,TE,3.0,14,3,0.21,4,0.29,36,2.57,12.0,18,1.5,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,3,0.21,4,0.29,0,0.0,0.0,1.0,3.6,0.26,0.0,0.88,0.38,14,0,0,0,0,0.0,0.0,0.2,5.1,0.36,0.0,1.15,0.52,14,0,0,0,0,0.0,0.0,0.26,6.6,0.47,0.0,1.43,0.66,14,0,0,0,0,0.0,0.0,0.32
Jake Butt ,FA,TE,44.5,5,2,0.4,4,0.8,5,1.0,2.5,5,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,2,0.4,4,0.8,0,0.0,0.0,0.78,0.5,0.1,0.0,0.22,0.21,5,0,0,0,0,0.0,0.0,0.14,1.5,0.3,0.0,0.45,0.54,5,0,0,0,0,0.0,0.0,0.25,2.5,0.5,0.0,0.71,0.83,5,0,0,0,0,0.0,0.0,0.35
Jaeden Graham ,FA,TE,62.0,16,3,0.19,5,0.31,25,1.56,8.33,11,1.56,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,3,0.19,5,0.31,0,0.0,0.0,1.0,2.5,0.16,0.0,0.35,0.29,16,0,0,0,0,0.0,0.0,0.16,4.0,0.25,0.0,0.54,0.43,16,0,0,0,0,0.0,0.0,0.22,5.5,0.34,0.0,0.74,0.57,16,0,0,0,0,0.0,0.0,0.29
Daniel Brown ,FA,TE,73.5,16,2,0.12,2,0.12,31,1.94,15.5,18,1.94,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,2,0.12,2,0.12,0,0.0,0.0,1.0,3.1,0.19,0.0,0.54,0.32,16,0,0,0,0,0.0,0.0,0.16,4.1,0.26,0.0,0.71,0.41,16,0,0,0,0,0.0,0.0,0.2,5.1,0.32,0.0,0.88,0.5,16,0,0,0,0,0.0,0.0,0.24
Luke Willson ,FA,TE,58.5,8,1,0.12,3,0.38,12,1.5,12.0,12,1.5,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,1,0.12,3,0.38,0,0.0,0.0,0.95,1.2,0.15,0.0,0.42,0.27,8,0,0,0,0,0.0,0.0,0.15,1.7,0.21,0.0,0.6,0.36,8,0,0,0,0,0.0,0.0,0.19,2.2,0.28,0.0,0.78,0.45,8,0,0,0,0,0.0,0.0,0.23
Brandon Dillon ,FA,TE,60.5,3,1,0.33,1,0.33,6,2.0,6.0,6,2.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,1,0.33,1,0.33,0,0.0,0.0,0.6,0.6,0.2,0.0,0.35,0.37,3,0,0,0,0,0.0,0.0,0.12,1.1,0.37,0.0,0.64,0.61,3,0,0,0,0,0.0,0.0,0.18,1.6,0.53,0.0,0.92,0.83,3,0,0,0,0,0.0,0.0,0.25
Antonio Gandy-Golden ,FA,TE,31.0,6,1,0.17,7,1.17,3,0.5,3.0,3,0.5,0,0.0,0,0.0,1,0.17,22,3.67,22.0,0,0.0,2,0.33,8,1.33,0,0.0,0.0,0.85,0.0,0.0,0.0,0.0,0.0,6,0,0,0,0,0.0,0.0,0.11,0.5,0.08,0.0,0.2,0.18,6,0,0,0,0,0.0,0.0,0.18,1.0,0.17,0.0,0.41,0.32,6,0,0,0,0,0.0,0.0,0.23
Stephen Carlson ,FA,TE,73.5,16,1,0.06,2,0.12,11,0.69,11.0,11,0.69,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,1,0.06,2,0.12,0,0.0,0.0,1.0,3.1,0.19,0.0,0.55,0.32,16,0,0,0,0,0.0,0.0,0.16,3.6,0.22,0.0,0.62,0.38,16,0,0,0,0,0.0,0.0,0.18,4.1,0.26,0.0,0.7,0.43,16,0,0,0,0,0.0,0.0,0.21
Temarrick Hemingway ,FA,TE,66.0,8,1,0.12,2,0.25,10,1.25,10.0,10,1.25,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,1,0.12,2,0.25,0,0.0,0.0,0.95,1.0,0.12,0.0,0.35,0.23,8,0,0,0,0,0.0,0.0,0.12,1.5,0.19,0.0,0.53,0.32,8,0,0,0,0,0.0,0.0,0.16,2.0,0.25,0.0,0.71,0.42,8,0,0,0,0,0.0,0.0,0.2
Jeff Driskel ,FA,TE,21.0,3,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,6,2.0,28,9.33,4.67,0,0.0,6,2.0,6,2.0,0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0.0,0.0,0.12
Isaac Nauta ,FA,TE,63.0,7,1,0.14,2,0.29,3,0.43,3.0,3,0.43,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,1,0.14,2,0.29,0,0.0,0.0,0.9,0.3,0.04,0.0,0.11,0.11,7,0,0,0,0,0.0,0.0,0.07,0.8,0.11,0.0,0.3,0.23,7,0,0,0,0,0.0,0.0,0.12,1.3,0.19,0.0,0.49,0.34,7,0,0,0,0,0.0,0.0,0.16
Bruce Miller ,FA,TE,66.0,8,1,0.12,2,0.25,2,0.25,2.0,2,0.25,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,1,0.12,2,0.25,0,0.0,0.0,0.95,0.2,0.02,0.0,0.07,0.07,8,0,0,0,0,0.0,0.0,0.05,0.7,0.09,0.0,0.25,0.18,8,0,0,0,0,0.0,0.0,0.1,1.2,0.15,0.0,0.42,0.28,8,0,0,0,0,0.0,0.0,0.15
Derek Carrier ,FA,TE,76.5,16,1,0.06,1,0.06,14,0.88,14.0,14,0.88,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,1,0.06,1,0.06,0,0.0,0.0,1.0,1.4,0.09,0.0,0.35,0.16,16,0,0,0,0,0.0,0.0,0.08,1.9,0.12,0.0,0.48,0.21,16,0,0,0,0,0.0,0.0,0.1,2.4,0.15,0.0,0.6,0.26,16,0,0,0,0,0.0,0.0,0.12
Trevon Wesco ,FA,TE,66.0,12,1,0.08,2,0.17,5,0.42,5.0,5,0.42,0,0.0,0,0.0,1,0.08,0,0.0,0.0,0,0.0,2,0.17,3,0.25,0,0.0,0.0,1.0,0.5,0.04,0.0,0.14,0.1,12,0,0,0,0,0.0,0.0,0.07,1.0,0.08,0.0,0.29,0.17,12,0,0,0,0,0.0,0.0,0.1,1.5,0.12,0.0,0.43,0.24,12,0,0,0,0,0.0,0.0,0.13
Marcus Baugh ,FA,TE,73.5,8,1,0.12,1,0.12,2,0.25,2.0,2,0.25,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,1,0.12,1,0.12,0,0.0,0.0,0.95,0.2,0.02,0.0,0.07,0.07,8,0,0,0,0,0.0,0.0,0.04,0.7,0.09,0.0,0.25,0.18,8,0,0,0,0,0.0,0.0,0.09,1.2,0.15,0.0,0.42,0.28,8,0,0,0,0,0.0,0.0,0.13
Reggie Gilliam ,BUF,TE,2.0,14,2,0.14,2,0.14,16,1.14,8.0,15,1.14,0,0.0,1,0.07,0,0.0,0,0.0,0.0,0,0.0,2,0.14,2,0.14,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,14,0,0,0,0,0.0,0.0,0.01,1.0,0.07,0.0,0.18,0.16,14,0,0,0,0,0.0,0.0,0.09,2.0,0.14,0.0,0.36,0.28,14,0,0,0,0,0.0,0.0,0.14
Jeremy Sprinkle ,FA,TE,69.0,16,1,0.06,3,0.19,6,0.38,6.0,6,0.38,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,1,0.06,3,0.19,0,0.0,0.0,1.0,0.6,0.04,0.0,0.15,0.09,16,0,0,0,0,0.0,0.0,0.06,1.1,0.07,0.0,0.28,0.14,16,0,0,0,0,0.0,0.0,0.08,1.6,0.1,0.0,0.4,0.19,16,0,0,0,0,0.0,0.0,0.11
John Lovett ,MIA,TE,3.0,8,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,3,0.38,6,0.75,2.0,0,0.0,3,0.38,3,0.38,0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,8,0,0,0,0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,8,0,0,0,0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,8,0,0,0,0,0.0,0.0,0.04
Hakeem Butler ,FA,TE,55.5,2,0,0.0,1,0.5,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,1,0.5,0,0.0,0.0,0.48,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0,0.0,0.0,0.02
Tyler Davis ,GB,TE,2.0,8,0,0.0,2,0.25,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,2,0.25,0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,8,0,0,0,0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,8,0,0,0,0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,8,0,0,0,0,0.0,0.0,0.02
Ricky Seals-Jones ,FA,TE,55.5,2,0,0.0,1,0.5,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,1,0.5,0,0.0,0.0,0.48,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0,0.0,0.0,0.02
Seth DeValve ,FA,TE,66.0,4,0,0.0,1,0.25,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,1,0.25,0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,4,0,0,0,0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,4,0,0,0,0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,4,0,0,0,0,0.0,0.0,0.02
Noah Togiai ,ARI,TE,2.0,4,0,0.0,1,0.25,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,1,0.25,0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,4,0,0,0,0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,4,0,0,0,0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,4,0,0,0,0,0.0,0.0,0.02
Eric Tomlinson ,FA,TE,70.0,7,0,0.0,1,0.14,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,1,0.14,0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,7,0,0,0,0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,7,0,0,0,0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,7,0,0,0,0,0.0,0.0,0.01
Antony Auclair ,FA,TE,73.5,8,0,0.0,1,0.12,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,1,0.12,0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,8,0,0,0,0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,8,0,0,0,0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,8,0,0,0,0,0.0,0.0,0.01
Mason Schreck ,HOU,TE,2.0,14,0,0.0,1,0.07,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,1,0.07,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,14,0,0,0,0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,14,0,0,0,0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,14,0,0,0,0,0.0,0.0,0.01
J.P. Holtz ,FA,TE,76.5,16,0,0.0,1,0.06,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,1,0.06,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,16,0,0,0,0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,16,0,0,0,0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,16,0,0,0,0,0.0,0.0,0.01
Tommy Stevens ,FA,TE,6.0,1,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,4,4.0,24,24.0,6.0,0,0.0,4,4.0,4,4.0,0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0.0,0.0,0.0
Kyle Nelson ,FA,TE,85.0,3,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0.0,0.0,0.0
Blake Jarwin ,FA,TE,39.5,1,1,1.0,1,1.0,12,12.0,12.0,12,12.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,1,1.0,1,1.0,0,0.0,0.0,0.3,1.2,1.2,1.2,0.0,0.0,1,0,0,0,0,0.0,0.0,0.0,1.7,1.7,1.7,0.0,0.0,1,0,0,0,0,0.0,0.0,0.0,2.2,2.2,2.2,0.0,0.0,1,0,0,0,0,0.0,0.0,0.0
Hale Hentges ,FA,TE,85.0,1,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0.0,0.0,0.0
Beau Brinkley ,FA,TE,85.0,7,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,7,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,0,0,0,0.0,0.0,0.0
Tyler Ott ,FA,TE,85.0,16,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,16,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,0,0,0,0,0.0,0.0,0.0
